ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000251562	MALAT1	0.67564149718241	0.805746692105265	0.93585188702812	6.63199716823559e-34	0.0293791683446462	0.863906483334593	0.0663814212654458	0	0	1	5.65908318365543e-30	5.44911452493912e-29	29.2472539222624	2
ENSG00000184226	PCDH9	0.946736378861871	1.30535017334614	1.6639639678304	9.73185568125773e-13	0.213738972714575	0.643852487176962	0.182969583784684	0	0	1	4.15209622640861e-09	3.99804122364102e-08	8.38173259010324	2
ENSG00000162415	ZSWIM5	0.61404045520914	0.929884394300828	1.24572833339252	7.90924168289119e-09	0.0204101554531643	0.886397499608906	0.16114782801267	0	0	1	2.24965197600368e-05	0.00021661832598441	4.64788466259607	2
ENSG00000169554	ZEB2	1.18917586905112	2.00048313804295	2.81179040703477	1.34635080725572e-06	0.0116036277964183	0.914217695881256	0.41393988634042	0	0	1	0.00287210285957826	0.0276553938179397	2.54180001061799	2
ENSG00000081189	MEF2C	0.901507924552721	1.63908093818015	2.37665395180759	1.32730364508497e-05	0.686389563480751	0.407395145599726	0.376319677017188	0	0	1	0.0161798314335858	0.155795120189184	1.79102600731243	2
ENSG00000154529	CNTNAP3B	0.43265636358605	0.784892311526671	1.13712825946729	1.25725537397205e-05	0.166681461254657	0.683078097253804	0.179715520651916	0	0	1	0.0161798314335858	0.155795120189184	1.79102600731243	2
ENSG00000155849	ELMO1	0.432404415266186	0.777974029605059	1.12354364394393	1.02217742295902e-05	0.455987408800445	0.499505258169841	0.176314267539956	0	0	1	0.0161798314335858	0.155795120189184	1.79102600731243	2
ENSG00000155886	SLC24A2	0.527961926025308	0.972123172736649	1.41628441944799	1.78900291369786e-05	0.0176006706082712	0.894456331797194	0.226617045116557	0	0	1	0.0190819523282298	0.183739556782391	1.71937719346836	2
ENSG00000172292	CERS6	0.76911275673884	1.4373958873628	2.10567901798676	2.49065740479275e-05	0.477334920198933	0.489631974616643	0.340967046280082	0	0	1	0.0236141995945517	0.227380432182243	1.62682677028887	2
ENSG00000136111	TBC1D4	0.539808952811103	1.02933943231412	1.51886991181714	3.76853228964376e-05	0.117046741240966	0.732259875406431	0.249765038217218	0	0	1	0.0267974050229418	0.258031423469671	1.57190725965711	2
ENSG00000198947	DMD	-2.378631593263	-1.61351654950034	-0.848401505737685	3.57623385562563e-05	0.0725194442249097	0.787703183573492	0.390371991423205	0	0	1	0.0267974050229418	0.258031423469671	1.57190725965711	2
ENSG00000006652	IFRD1	-0.834583517816151	-0.564142638942594	-0.293701760069037	4.34159637415857e-05	0.0303985753508326	0.861588935318717	0.137982575703819	0	0	1	0.0284425608968333	0.273872580910337	1.54603130339611	2
ENSG00000122507	BBS9	0.549951327597828	1.06037017162748	1.57078901565714	4.66653993385288e-05	0.0156391747067145	0.9004786736094	0.260422562891856	0	0	1	0.0284425608968333	0.273872580910337	1.54603130339611	2
ENSG00000187164	SHTN1	0.424681496001228	0.827582776113508	1.23048405622579	5.67624948732762e-05	0.693963213921039	0.404819607251702	0.205565654925455	0	0	1	0.0322902912502444	0.31092226312278	1.490928037739	2
ENSG00000025293	PHF20	-1.2871785922073	-0.860979102770067	-0.434779613332837	7.51428935671121e-05	0.873793516302058	0.349907239375602	0.217452714845292	0	0	1	0.0400746444255105	0.385877570507392	1.3971303223668	2
ENSG00000163872	YEATS2	0.388542845050544	0.779493745357763	1.17044464566498	9.31189276341579e-05	2.51013297359319e-08	0.99987358796462	0.199468410333552	0	0	1	0.0467402240883688	0.450060240701963	1.33030920978485	2
ENSG00000074590	NUAK1	0.389133501247901	0.786541118986233	1.18394873672456	0.00010483456842259	0.00494952702939927	0.943912798512168	0.202762714454466	0	0	1	0.0470817564394716	0.453348845648619	1.32714734366757	2
ENSG00000112902	SEMA5A	0.713734979759204	1.44000400295705	2.1662730261549	0.000101866441685178	1.26220315577835	0.26123447491221	0.370552228983066	0.0578338843414992	20.7734511340737	1.26220315577835	0.0470817564394716	0.453348845648619	1.32714734366757	2
ENSG00000109046	WSB1	-2.0725440157274	-1.37509291936588	-0.677641823004363	0.000111426339444695	0.778100103931411	0.377722826038462	0.3558489349105	0	0	1	0.0475400477240793	0.457761718926082	1.32294038663195	2
