ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000171877	FRMD5	1.92445509197927	2.27616753639911	2.62787998081895	7.23083398602225e-37	2.71980346878176	0.256685999120356	0.179448422110866	0.0307761568858571	26.4652750481331	1.35990173439088	9.89756556006726e-33	9.99805258221795e-32	32.0044716128613	3
ENSG00000038427	VCAN	1.33562869358998	1.58343455703152	1.83124042047307	5.53115216400399e-36	0.366015586647756	0.832761665730428	0.126433886232709	0	0	1	3.78552054104433e-32	3.82395379861169e-31	31.4218743928986	3
ENSG00000148655	LRMDA	1.75149852680185	2.10659816998619	2.46169781317053	2.99355079443341e-31	0.167309860420645	0.682513770498909	0.181176616501793	0	0	1	1.36585744247348e-27	1.37972458447356e-26	26.8645946265534	2
ENSG00000280809	LINC00836	0.723537671338397	0.889946621332304	1.05635557132621	1.0474451077212e-25	3.335628381309	0.1886589878618	0.0849040856395932	0.0093155285886629	40.0412824400079	1.6678141906545	3.58435715862196e-22	3.62074806454812e-21	21.4455887221432	3
ENSG00000174501	ANKRD36C	0.69048354050912	0.867516133313481	1.04454872611784	7.65668970167875e-22	0.51934960155922	0.77130237195367	0.0903244111630479	0	0	1	2.09609537273157e-18	2.11737640197774e-17	17.6785889607586	3
ENSG00000165091	TMC1	0.634993235668464	0.799020308620552	0.963047381572639	1.3284376864455e-21	1.38759766467776	0.499674280249986	0.083688819920117	0	0	1	3.03060917534432e-18	3.06137804365691e-17	17.5184700662504	3
ENSG00000184384	MAML2	0.803813475702247	1.01838415616554	1.23295483662884	1.37467397659652e-20	0.875502592194984	0.645486297857406	0.109476848633853	0	0	1	2.68807677023616e-17	2.71536800951254e-16	16.5705583321904	3
ENSG00000120693	SMAD9	0.628804893596319	0.806760161282502	0.984715428968685	6.3636085229967e-19	1.71486871629428	0.424249158594576	0.0907951723041195	0	0	1	1.08881341828473e-15	1.09986781518841e-14	14.963046535627	3
ENSG00000151914	DST	0.648808688964448	0.853470078533524	1.0581314681026	2.99924625141225e-16	6.08863515115963	0.0476288039585377	0.104420995071041	0.0212010912531726	67.1519158177989	3.04431757557981	4.10536826893308e-13	4.14704884479524e-12	12.3866478787414	3
ENSG00000183049	CAMK1D	0.515380094456275	0.687983496420354	0.860586898384432	5.61709623216038e-15	0.939026124190787	0.625306679686303	0.0880645783930481	0	0	1	6.98971029325557e-12	7.06067473080364e-11	11.155540824347	3
ENSG00000090989	EXOC1	0.502268236022503	0.685353193807039	0.868438151591576	2.18673175894508e-13	2.02935654348795	0.362519043692201	0.0934124092221526	0.000436739126962799	1.44659367926989	1.01467827174397	2.30246033203386e-10	2.32583652297516e-09	9.63780784331448	3
ENSG00000162390	ACOT11	-0.84531127131674	-0.664836228574607	-0.484361185832474	5.19341038972725e-13	0.47606299470885	0.788177865185228	0.0920807954460884	0	0	1	5.07767152961333e-10	5.12922360960448e-09	9.29433539670577	3
ENSG00000249859	PVT1	0.488560195340523	0.677756300850858	0.866952406361192	2.20018619400634e-12	3.84795567413213	0.146024941880557	0.0965303990291094	0.0135001779793832	48.024349307218	1.92397783706607	1.88225928897242e-09	1.90136930443192e-08	8.72532055093347	3
ENSG00000132470	ITGB4	0.616651432856448	0.862224730778358	1.10779802870027	5.91971855192586e-12	0.921286614167598	0.630877666864354	0.125294801261125	0	0	1	4.50161708548673e-09	4.54732065704056e-08	8.34663144952491	3
ENSG00000136448	NMT1	0.754689673556724	1.06058867020149	1.36648766684625	1.07989018345559e-11	3.97045403463914	0.137349429877991	0.156073784547907	0.0363574185242807	49.6279271198824	1.98522701731957	7.39076841557005e-09	7.46580467625241e-08	8.13131040581452	3
ENSG00000173230	GOLGB1	0.605640861728652	0.86023806330974	1.11483526489083	3.53496620647321e-11	2.08089349430097	0.353296812353313	0.12989891834203	0.00269317228532778	3.88744039627772	1.04044674715049	2.30412463972406e-08	2.32751772788344e-07	7.6374940318112	3
